subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
31,1,0.8127,0.43955,0.62613,1,5,133,1,1,0,0,1,1,4.5403
31,1,0.8127,0.43955,0.62613,2,28,100,0,1,1,1,1,1,1.2621
31,1,0.8127,0.43955,0.62613,4,1,136,0,0,1,1,1,1,1.1157
31,1,0.8127,0.43955,0.62613,5,26,106,1,1,1,1,1,1,1.1984
31,1,0.8127,0.43955,0.62613,6,15,116,1,0,1,1,1,1,1.4004
31,1,0.8127,0.43955,0.62613,7,19,115,1,1,0,0,1,1,1.0036
31,1,0.8127,0.43955,0.62613,8,20,115,0,1,0,0,1,1,1.4689
31,1,0.8127,0.43955,0.62613,9,1,134,1,1,1,1,1,1,2.8353
31,1,0.8127,0.43955,0.62613,10,11,125,0,0,0,0,1,1,0.9213
31,1,0.8127,0.43955,0.62613,11,2,131,1,0,1,1,1,1,1.7382
31,1,0.8127,0.43955,0.62613,12,14,121,1,1,1,1,1,1,1.0614
31,1,0.8127,0.43955,0.62613,13,6,129,1,1,1,1,1,1,1.377
31,1,0.8127,0.43955,0.62613,14,7,127,1,0,0,0,1,1,1.4359
31,1,0.8127,0.43955,0.62613,15,17,121,0,0,1,1,1,1,1.6257
31,1,0.8127,0.43955,0.62613,16,16,111,0,1,1,1,1,1,1.3098
31,1,0.8127,0.43955,0.62613,17,12,122,1,1,0,0,1,1,1.2302
31,1,0.8127,0.43955,0.62613,19,8,129,1,0,0,0,1,1,1.0372
31,1,0.8127,0.43955,0.62613,20,17,113,1,0,1,1,1,1,1.2362
31,1,0.8127,0.43955,0.62613,21,27,106,1,0,0,0,1,1,0.9324
31,1,0.8127,0.43955,0.62613,22,29,102,0,1,1,1,1,1,1.0633
31,1,0.8127,0.43955,0.62613,23,1,134,1,0,1,1,1,1,0.96329
31,1,0.8127,0.43955,0.62613,24,17,113,1,0,0,0,1,1,0.98346
31,1,0.8127,0.43955,0.62613,25,29,93,1,1,1,1,1,1,1.3282
31,1,0.8127,0.43955,0.62613,26,22,111,1,0,1,1,1,1,3.7051
31,1,0.8127,0.43955,0.62613,28,4,128,1,0,1,1,1,1,1.4024
31,1,0.8127,0.43955,0.62613,29,15,121,0,1,1,1,1,1,1.3246
31,1,0.8127,0.43955,0.62613,30,27,104,0,1,0,0,1,1,1.0518
31,1,0.8127,0.43955,0.62613,31,1,136,0,1,1,1,1,1,1.1474
31,1,0.8127,0.43955,0.62613,32,16,111,0,0,1,1,1,1,1.0306
31,1,0.8127,0.43955,0.62613,33,28,108,1,1,1,1,1,1,1.8631
31,1,0.8127,0.43955,0.62613,34,7,127,1,1,0,0,1,1,0.92756
31,1,0.8127,0.43955,0.62613,35,7,127,1,1,1,1,1,1,1.3282
31,1,0.8127,0.43955,0.62613,36,8,128,0,0,1,1,1,1,1.1635
31,1,0.8127,0.43955,0.62613,37,2,133,0,1,1,1,1,1,1.6679
31,1,0.8127,0.43955,0.62613,38,7,128,0,1,1,1,1,1,1.397
31,1,0.8127,0.43955,0.62613,41,16,128,1,0,1,1,1,1,1.3227
31,1,0.8127,0.43955,0.62613,42,15,121,0,0,1,1,0,0,5.0088
31,1,0.8127,0.43955,0.62613,44,24,110,0,1,1,1,1,1,1.3737
31,1,0.8127,0.43955,0.62613,45,10,124,1,1,1,1,1,1,1.9042
31,1,0.8127,0.43955,0.62613,46,5,129,0,0,1,1,1,1,1.4458
31,1,0.8127,0.43955,0.62613,47,19,112,0,0,1,1,1,1,2.8255
31,1,0.8127,0.43955,0.62613,48,27,106,1,1,0,0,1,1,1.0414
31,1,0.8127,0.43955,0.62613,49,9,125,1,1,1,1,1,1,0.93446
31,1,0.8127,0.43955,0.62613,50,13,118,1,1,1,1,0,1,0.11535
31,1,0.8127,0.43955,0.62613,52,13,118,0,1,1,1,1,1,0.98136
31,1,0.8127,0.43955,0.62613,53,19,115,1,0,1,1,1,1,1.3956
31,1,0.8127,0.43955,0.62613,54,28,108,1,0,1,1,1,1,1.3586
31,1,0.8127,0.43955,0.62613,55,23,109,1,1,0,0,1,1,1.0944
31,1,0.8127,0.43955,0.62613,56,15,121,0,0,0,0,1,1,1.6927
31,1,0.8127,0.43955,0.62613,58,27,104,0,0,0,0,1,1,1.5733
31,1,0.8127,0.43955,0.62613,59,6,129,0,1,0,0,1,1,1.1443
31,1,0.8127,0.43955,0.62613,60,8,129,1,0,1,1,1,1,1.672
31,1,0.8127,0.43955,0.62613,61,2,131,1,1,1,1,1,1,1.0269
31,1,0.8127,0.43955,0.62613,62,7,128,0,0,1,1,1,1,1.416
